Time,Day_of_week,Age_band_of_driver,Sex_of_driver,Educational_level,Vehicle_driver_relation,Driving_experience,Type_of_vehicle,Owner_of_vehicle,Service_year_of_vehicle,Defect_of_vehicle,Area_accident_occured,Lanes_or_Medians,Road_allignment,Types_of_Junction,Road_surface_type,Road_surface_conditions,Light_conditions,Weather_conditions,Type_of_collision,Number_of_vehicles_involved,Number_of_casualties,Vehicle_movement,Casualty_class,Sex_of_casualty,Age_band_of_casualty,Casualty_severity,Work_of_casuality,Fitness_of_casuality,Pedestrian_movement,Cause_of_accident
902,4,4,1,4,2,4,14,3,5,2,6,4,5,7,0,0,3,2,10,2,1,3,0,1,0,2,3,2,5,1
132,1,0,1,6,0,2,17,3,5,2,6,6,5,0,0,0,3,2,10,2,1,2,0,0,3,2,0,2,5,0
132,1,4,1,6,0,2,5,3,5,2,6,2,5,0,0,0,3,2,10,2,1,3,1,0,3,2,0,2,5,10
1057,5,4,1,4,0,2,14,3,5,2,7,4,5,7,0,0,3,2,8,1,1,2,1,1,4,2,3,2,5,10
1028,4,1,1,4,0,1,5,3,5,2,7,2,5,7,0,0,3,2,8,2,1,13,0,1,0,2,0,2,5,12
1028,4,0,1,4,0,3,9,3,1,3,7,2,5,7,2,0,3,2,2,2,1,2,2,0,1,2,0,2,2,9
1057,0,1,1,4,0,2,5,3,1,3,9,1,5,0,0,0,3,2,2,2,1,13,3,2,5,3,3,2,5,9
1057,0,0,1,4,0,3,7,3,1,3,12,4,6,0,0,0,3,2,8,2,1,2,0,0,1,2,7,5,5,7
736,4,3,1,4,0,1,14,3,1,3,9,4,6,7,0,0,0,2,8,1,1,13,3,2,5,3,3,2,5,0
635,4,0,1,4,0,4,0,3,1,2,6,2,5,0,0,0,0,2,8,2,1,2,0,1,0,2,3,2,5,0
635,4,1,1,4,0,4,11,3,6,2,2,1,5,0,2,0,0,2,8,2,1,2,3,2,5,3,3,2,5,12
619,0,1,1,4,2,2,7,3,6,2,7,4,5,0,0,0,0,2,8,2,1,2,0,1,1,2,0,2,5,1
619,0,1,1,4,0,1,5,3,1,2,7,1,5,0,0,0,0,2,6,2,1,2,3,2,5,3,7,5,5,1
209,3,0,1,1,0,4,0,3,2,2,7,2,5,0,0,0,3,2,8,2,1,2,3,2,5,3,4,2,5,3
209,3,4,1,4,0,1,11,3,6,2,7,2,5,0,0,0,3,2,2,2,1,4,0,1,1,2,0,2,5,0
738,2,1,1,4,0,2,17,3,6,2,6,4,5,0,0,0,0,2,1,2,2,4,0,1,1,2,7,5,5,1
738,2,1,1,2,0,3,0,3,6,2,6,3,5,0,0,0,0,2,8,2,2,2,3,2,5,3,3,2,5,5
738,2,2,1,2,0,3,8,3,5,2,9,4,5,0,0,0,0,2,8,2,2,2,0,1,4,2,3,2,5,3
436,3,1,1,4,0,2,9,3,5,2,6,1,5,0,0,0,3,2,8,2,2,1,1,1,4,2,0,2,5,10
436,3,1,1,1,0,0,5,3,5,2,9,2,5,0,4,0,3,2,8,2,2,2,3,2,5,3,7,2,5,12
1019,0,0,1,1,0,2,5,3,5,2,6,4,5,1,0,0,3,2,8,2,1,2,3,2,5,3,7,5,5,12
1019,0,4,1,4,0,2,5,3,5,2,7,2,5,1,0,0,3,2,8,2,1,2,0,1,1,1,3,2,5,12
39,0,0,1,4,0,0,10,3,5,2,6,1,5,0,0,0,3,2,8,2,1,2,3,2,5,3,0,2,5,0
39,0,4,1,4,2,2,5,3,5,2,12,4,5,0,0,0,3,2,2,2,1,2,0,1,1,2,7,2,5,9
1019,2,0,1,2,2,3,5,3,6,3,9,1,5,0,0,0,3,2,6,2,1,1,2,1,0,2,7,2,5,3
1019,2,4,1,7,2,4,6,3,6,3,6,4,5,0,0,0,3,2,8,2,1,2,3,2,5,3,3,2,5,5
433,4,4,1,6,2,2,5,3,5,2,9,4,5,0,0,0,3,2,1,1,1,2,0,1,0,2,3,2,5,1
608,5,4,1,0,0,3,12,3,3,3,6,4,5,3,2,0,0,2,8,1,1,4,2,1,1,1,7,2,6,12
348,1,2,1,2,0,4,0,3,3,3,9,1,5,7,0,0,3,2,8,3,1,2,0,1,4,2,0,2,5,1
348,1,0,1,4,0,0,5,3,5,2,7,7,5,7,0,0,3,2,1,3,1,2,3,2,5,3,2,2,5,4
348,1,1,1,4,0,3,8,2,5,3,7,2,5,7,0,0,3,2,1,3,1,2,0,1,1,2,1,2,5,9
95,1,1,1,4,2,3,11,3,2,3,6,2,5,0,0,0,3,2,8,1,1,2,3,2,5,3,0,2,5,12
1032,1,2,1,4,0,3,14,3,3,2,6,2,5,7,0,0,3,2,8,2,1,2,2,1,1,2,0,2,5,10
1032,1,1,1,4,0,5,0,3,1,2,9,2,5,7,0,0,3,2,8,2,1,7,0,1,0,2,1,2,5,3
1050,5,4,0,4,0,0,9,3,6,2,7,2,5,7,0,0,3,2,8,1,1,4,3,2,5,3,0,2,5,0
626,5,4,0,3,2,0,0,0,6,2,7,4,5,7,0,0,0,2,8,2,1,2,0,1,1,2,0,2,5,12
626,5,4,1,4,2,4,0,3,6,2,6,2,5,7,0,0,0,2,2,2,1,2,3,2,5,3,0,2,5,12
529,5,1,1,4,2,0,0,3,6,2,6,2,5,0,0,0,3,2,8,1,1,2,0,1,1,2,0,2,5,10
278,5,2,1,4,2,1,5,3,5,2,2,4,5,0,0,0,3,2,8,1,1,2,3,2,5,3,7,2,5,4
228,5,1,1,5,2,2,0,0,5,2,7,1,5,1,0,0,3,2,8,2,1,2,3,2,5,3,7,2,5,3
228,5,4,1,5,2,3,0,3,5,2,6,4,5,1,0,0,3,2,8,2,1,2,0,1,1,2,7,2,5,3
360,5,4,0,4,2,1,9,3,0,3,6,2,5,7,0,0,3,2,8,2,1,2,3,2,5,3,7,2,5,1
360,5,1,1,1,2,3,15,3,4,3,9,2,5,7,0,0,3,2,8,2,1,2,0,1,2,2,7,2,5,3
252,5,4,1,6,2,2,0,4,6,3,7,4,5,7,2,0,3,2,8,1,1,2,0,0,0,2,7,2,5,0
552,5,2,1,7,2,6,9,3,2,3,9,2,5,7,0,0,0,2,8,1,1,3,3,2,5,3,7,5,5,3
216,6,1,1,4,2,2,14,0,6,3,6,2,5,1,5,0,3,2,8,1,1,3,2,1,0,2,3,5,5,3
972,6,1,1,4,2,4,14,3,2,3,6,4,5,0,0,0,3,2,8,1,2,9,2,0,4,2,3,2,5,5
972,6,1,1,4,2,1,0,3,3,3,7,4,5,0,0,0,3,2,8,1,2,4,0,1,0,2,7,2,5,3
209,6,0,1,1,0,1,5,3,0,2,7,7,3,0,0,0,3,2,8,2,2,4,3,2,5,3,7,5,5,10
209,6,0,1,4,0,1,0,3,1,3,6,1,3,0,0,0,3,2,8,2,2,2,0,1,0,2,0,2,5,3
739,6,1,1,4,0,1,9,3,6,2,9,2,5,0,0,0,0,2,8,1,1,2,3,2,5,3,7,5,5,4
737,6,1,1,4,0,2,0,3,6,2,7,2,5,0,0,0,0,2,8,2,2,4,3,2,5,3,7,5,5,16
737,6,1,1,4,0,2,0,1,1,3,9,4,5,0,0,0,0,2,2,2,2,4,0,0,3,2,7,5,5,10
737,6,4,1,4,0,3,5,3,6,2,2,2,5,0,0,0,0,2,8,2,2,2,3,2,5,3,2,2,5,3
433,1,1,1,1,0,2,0,0,6,2,9,2,5,5,0,0,0,2,8,1,1,7,0,1,4,2,1,2,5,12
64,2,1,1,4,0,2,6,3,6,2,6,1,5,1,3,3,3,4,8,2,2,4,2,0,4,2,3,2,5,12
550,3,0,1,4,0,3,17,0,4,2,9,2,5,1,0,0,3,2,8,1,1,9,2,0,2,2,0,2,5,12
397,0,4,1,1,2,6,0,3,5,2,7,1,5,3,0,0,3,2,1,2,1,2,1,1,4,2,7,5,5,12
397,0,0,1,4,2,2,0,3,5,3,4,2,5,3,0,0,3,2,8,2,1,2,1,0,4,2,2,2,5,10
402,3,1,1,4,0,2,0,3,5,3,2,2,5,7,0,0,3,2,8,2,1,2,1,1,4,2,7,5,5,9
402,3,1,1,4,0,4,11,3,1,2,9,4,3,7,0,0,3,2,8,2,1,2,0,1,0,2,0,2,5,10
379,4,2,1,7,4,6,17,4,6,3,14,2,5,1,0,0,3,2,8,1,1,2,2,1,3,2,0,2,1,0
525,6,3,1,4,0,2,0,4,6,3,14,2,5,7,0,0,3,2,8,2,1,2,3,2,5,3,0,2,5,0
525,6,1,1,4,0,2,0,3,0,2,6,4,5,7,0,0,3,2,8,2,1,2,0,1,0,2,0,2,5,11
984,0,0,1,4,0,3,7,3,3,2,5,2,7,7,0,0,3,2,8,2,1,2,3,2,5,3,0,2,5,9
984,0,2,1,2,0,3,14,3,3,2,2,2,3,7,0,0,3,2,8,2,1,2,0,1,1,2,0,2,5,0
1051,1,2,1,4,0,3,5,3,6,2,6,7,7,0,0,0,3,2,1,1,1,4,3,2,5,3,0,2,5,10
388,0,1,1,4,0,3,15,3,3,3,2,2,3,7,0,0,3,2,8,1,1,2,0,1,2,2,0,2,5,12
669,4,0,1,4,0,3,7,4,6,3,6,7,7,1,0,0,2,7,8,2,1,2,0,1,1,2,3,2,5,1
669,4,4,1,4,0,3,9,0,6,2,6,4,5,1,0,0,2,7,8,2,1,3,3,2,5,3,2,2,5,10
476,0,4,0,4,0,2,0,3,0,2,12,2,5,1,0,0,3,2,8,1,1,2,0,1,1,2,0,2,5,10
630,1,3,1,4,0,1,0,3,4,2,9,2,5,7,0,3,3,4,2,2,1,3,3,2,5,3,0,2,5,7
630,1,1,1,4,0,4,10,3,6,2,6,7,7,7,0,3,3,4,8,2,1,4,2,0,3,1,3,2,5,11
851,2,0,1,4,0,4,5,3,5,2,11,7,5,1,4,0,0,2,8,2,1,2,2,0,0,2,0,2,5,0
851,2,4,1,4,0,1,5,3,5,2,7,2,5,1,0,0,0,2,8,2,1,7,3,2,5,3,0,2,5,10
979,4,0,1,1,0,4,4,3,5,2,9,4,5,1,0,0,3,2,8,1,1,2,0,1,0,2,0,2,5,3
1060,4,4,0,4,0,4,6,3,5,2,6,4,5,4,0,0,3,2,8,2,1,4,0,0,1,2,2,2,5,10
1060,4,0,1,4,0,6,5,3,5,2,6,4,5,4,0,0,3,2,8,2,1,4,3,2,5,3,7,2,5,1
218,4,2,1,7,0,2,14,3,5,2,9,4,5,1,0,0,3,7,8,1,1,4,0,0,1,2,0,2,5,16
177,2,0,1,6,0,4,0,3,5,2,6,4,5,1,0,0,3,2,2,1,1,8,3,2,5,3,0,2,5,3
132,0,0,1,4,0,4,7,3,5,2,6,4,5,1,0,0,3,2,8,1,1,4,0,1,0,2,0,2,5,9
299,0,1,1,4,0,0,7,3,5,2,6,6,5,3,4,0,3,7,8,2,3,4,3,2,5,3,0,2,5,10
299,0,0,1,1,0,3,15,3,5,2,6,2,5,3,0,0,3,7,8,2,3,4,2,0,3,2,0,2,5,16
299,0,0,1,1,0,3,0,3,5,2,7,4,5,3,0,0,3,7,8,2,3,2,3,2,5,3,7,5,5,3
299,0,0,1,1,0,4,3,3,5,2,7,2,5,3,0,0,3,7,6,2,3,2,1,0,4,2,0,2,5,3
374,6,4,1,2,0,1,3,3,1,3,7,2,5,0,0,0,3,2,8,2,1,2,2,1,2,1,0,2,5,9
374,6,2,1,4,0,1,5,3,1,3,9,1,5,0,0,0,3,2,8,2,1,2,3,2,5,3,0,2,5,3
779,2,4,1,0,0,3,5,3,1,3,12,4,6,1,0,3,0,2,2,2,1,2,1,0,0,1,0,2,5,4
779,2,0,1,4,0,1,4,3,1,3,9,4,6,1,0,3,0,2,8,2,1,2,2,1,1,2,3,2,5,0
326,5,4,1,4,0,1,0,3,1,2,6,2,5,1,0,0,3,2,8,2,1,2,3,2,5,3,7,5,5,10
326,5,1,1,2,0,0,15,3,6,2,2,1,5,1,5,0,3,2,8,2,1,2,0,1,0,2,0,2,5,10
301,5,1,1,4,0,2,7,3,6,2,7,4,5,7,4,0,3,2,2,2,1,2,3,2,5,3,3,2,5,1
301,5,3,1,4,0,4,0,3,1,2,7,1,5,7,0,0,3,2,2,2,1,2,0,1,4,2,0,2,5,5
570,5,2,1,4,0,4,0,3,2,2,7,2,5,1,0,0,1,2,8,2,1,2,2,1,1,2,1,2,5,1
570,5,1,1,1,0,6,0,3,6,2,7,2,5,1,0,0,1,2,8,2,1,7,2,0,3,1,0,2,5,0
453,2,1,1,4,0,4,0,3,6,2,6,4,5,0,0,0,3,2,2,2,8,2,0,1,1,2,3,2,5,9
453,2,1,1,4,0,0,11,3,6,2,6,3,5,0,1,0,3,2,2,2,8,4,3,2,5,3,7,5,5,10
453,2,1,1,1,0,1,4,3,5,2,9,4,5,0,5,0,3,2,8,2,8,13,0,1,1,2,0,2,5,1
453,2,1,1,2,0,0,5,3,5,2,6,1,5,0,0,0,3,2,8,2,8,1,0,1,0,2,0,2,5,9
453,2,1,1,4,0,2,5,3,5,2,9,2,5,0,0,0,3,2,8,2,8,2,2,0,4,2,0,2,5,10
453,2,0,1,4,0,4,14,3,5,2,6,4,5,0,0,0,3,2,2,2,8,2,3,2,5,3,7,2,5,4
453,2,0,1,2,0,3,7,3,5,2,7,2,5,0,0,0,3,2,8,2,8,2,0,1,0,2,7,5,5,4
453,2,0,1,1,2,2,0,3,5,2,6,1,5,0,2,0,3,2,8,2,8,2,0,1,0,2,0,2,5,9
299,4,4,0,1,0,4,8,3,5,2,12,4,5,5,0,0,3,2,8,2,1,9,3,2,5,3,7,2,5,9
299,4,0,1,4,0,2,6,3,6,3,9,1,5,5,0,0,3,2,6,2,1,0,3,2,5,3,7,2,5,16
398,5,1,1,1,2,2,0,3,6,3,6,4,5,5,0,3,3,4,8,1,1,0,0,1,0,2,3,2,5,3
539,4,0,2,4,0,1,8,3,5,2,9,4,5,1,0,0,3,2,8,1,1,0,1,0,3,2,3,2,5,0
652,4,0,1,4,0,3,6,3,5,2,6,4,5,1,0,0,0,2,1,1,1,0,0,1,0,1,7,2,5,5
584,4,1,1,4,0,2,14,3,1,2,6,2,5,3,0,0,0,2,8,2,1,4,3,2,5,3,0,2,5,10
584,4,0,1,2,0,0,5,3,6,3,9,4,5,3,0,0,0,2,8,2,1,0,0,1,0,2,2,2,5,9
353,4,1,1,1,0,2,15,3,5,3,7,2,5,1,0,0,3,3,8,1,1,9,3,2,5,3,1,2,5,0
388,0,4,0,1,0,1,0,3,3,3,4,4,5,7,0,0,3,2,8,2,1,0,3,2,5,3,0,2,5,1
388,0,1,1,4,0,4,3,3,5,3,6,2,5,7,0,0,3,2,2,2,1,0,0,1,0,2,0,2,5,10
286,4,4,1,4,0,4,0,1,5,3,1,2,5,0,0,0,3,2,8,2,1,0,2,0,1,2,1,2,5,2
286,4,2,1,4,0,2,9,3,0,2,9,2,5,0,3,0,3,2,8,2,1,0,3,2,5,3,0,2,5,1
241,4,2,1,4,2,2,4,3,3,3,9,4,5,1,0,0,3,2,8,2,2,0,0,1,0,2,0,2,5,12
241,4,0,1,1,0,0,8,3,2,3,2,4,3,1,0,0,3,2,8,2,2,4,0,1,0,2,0,2,5,10
437,1,1,1,4,0,6,5,3,2,3,9,4,5,1,0,0,3,2,2,1,1,2,3,2,5,3,0,2,5,18
73,3,1,1,1,0,3,7,3,5,2,14,7,5,1,0,0,3,2,8,2,2,2,0,1,1,2,7,2,5,10
73,3,1,1,4,2,0,0,3,2,2,7,4,5,1,0,0,3,2,2,2,2,4,3,2,5,3,7,2,5,1
770,2,1,1,7,4,6,3,3,5,3,7,3,5,7,0,0,0,2,8,2,1,2,0,1,4,2,7,2,5,10
770,2,0,1,4,0,3,4,3,5,2,2,3,5,7,0,0,0,2,6,2,1,2,3,2,5,3,7,2,5,0
916,6,2,1,1,2,1,3,0,6,2,7,3,5,7,0,0,0,2,8,1,1,2,0,0,1,2,7,2,5,3
388,4,2,1,4,0,2,0,3,5,2,2,3,5,1,0,0,3,2,8,3,1,2,3,2,5,3,7,2,5,1
388,4,0,1,4,0,4,15,3,5,2,2,2,5,1,0,0,3,2,8,3,1,2,0,1,3,2,7,5,5,12
388,4,1,1,4,0,2,15,3,3,2,7,4,5,1,0,0,3,2,8,3,1,7,3,2,5,3,3,5,5,10
95,2,1,1,2,0,3,3,0,2,2,7,4,5,7,0,0,3,2,8,1,1,3,3,2,5,3,3,2,5,11
1012,6,0,1,4,0,2,4,3,2,2,12,7,5,5,0,3,3,4,1,2,1,5,0,1,1,2,7,2,5,11
1012,6,0,1,1,0,0,4,3,3,2,9,4,5,5,0,3,3,4,6,2,1,2,0,1,1,2,7,5,5,12
1011,5,1,1,4,0,6,3,4,0,2,7,2,5,0,0,3,3,4,8,2,3,2,1,1,0,2,0,2,5,0
1011,5,1,1,1,0,0,16,3,3,2,6,4,5,0,0,3,3,4,6,2,3,2,1,0,0,2,7,5,5,0
1011,5,1,1,4,2,0,3,3,3,2,9,4,5,0,0,3,3,4,8,2,3,7,3,2,5,3,7,5,5,10
724,1,0,1,0,2,0,3,3,3,2,7,1,3,1,0,0,0,2,8,2,1,2,0,1,1,2,7,5,5,12
724,1,4,0,4,2,2,10,3,3,2,9,2,5,1,0,0,0,2,8,2,1,2,3,2,5,3,2,2,5,10
309,1,4,0,4,0,2,0,3,2,2,9,4,5,7,0,0,3,2,4,1,1,4,3,2,5,3,1,2,5,10
138,2,2,1,1,0,2,0,3,6,2,9,2,5,7,0,0,3,2,8,2,1,0,0,1,0,2,3,2,5,1
138,2,0,1,2,2,4,8,3,0,2,7,7,5,7,4,0,3,2,2,2,1,9,3,2,5,3,0,2,5,0
135,2,0,1,4,0,3,17,3,2,2,7,4,5,1,5,0,3,2,8,2,1,2,1,0,1,2,7,5,5,10
135,2,0,1,4,0,2,14,3,2,2,7,1,5,1,0,0,3,2,8,2,1,2,1,1,4,2,2,2,5,17
669,1,0,1,4,0,4,17,3,0,2,3,4,5,0,0,0,0,2,8,2,1,2,2,1,0,1,7,5,5,12
669,1,4,1,4,0,3,0,3,1,2,9,4,5,0,0,0,0,2,1,2,1,2,0,1,1,2,0,2,5,9
273,6,1,1,4,0,2,0,3,2,2,9,1,5,1,0,0,3,2,8,1,2,2,3,2,5,3,0,2,5,5
273,6,1,1,4,2,3,3,3,2,2,9,4,5,1,0,0,3,2,8,1,2,2,3,2,5,3,0,2,5,9
994,6,1,1,4,0,2,10,3,0,2,7,2,5,3,0,3,3,4,8,2,1,2,0,1,0,2,0,2,5,1
994,6,0,1,4,0,0,10,3,0,2,6,2,5,3,0,3,3,4,6,2,1,2,0,1,0,2,0,2,5,15
287,2,0,1,4,0,0,4,3,1,2,7,7,5,3,0,0,3,2,2,2,1,1,3,2,5,3,0,2,5,5
287,2,0,1,4,0,0,4,3,5,2,6,0,5,3,0,0,3,2,8,2,1,1,0,1,1,2,0,2,5,3
353,1,0,1,2,0,1,8,3,5,2,9,2,5,7,0,0,3,2,8,1,2,1,3,2,5,3,0,2,5,10
353,1,0,1,2,2,3,0,3,5,2,6,0,1,7,0,0,3,2,2,1,2,3,2,1,0,2,3,2,1,12
175,2,2,1,1,0,1,0,3,6,2,6,0,5,0,0,0,3,2,8,1,1,2,0,1,4,2,2,2,5,15
92,6,2,1,4,0,3,0,1,5,2,7,0,5,7,4,3,3,4,8,2,1,2,3,2,5,3,0,2,5,5
92,6,2,1,2,0,1,3,3,5,2,6,2,5,7,0,3,3,4,8,2,1,12,0,1,0,2,0,2,5,1
459,6,0,1,4,1,5,3,3,5,2,6,6,5,0,0,3,1,2,6,2,1,2,3,2,5,3,3,2,5,1
459,6,2,1,4,0,0,0,0,5,3,6,1,5,0,0,3,1,2,6,2,1,4,0,1,4,2,0,2,5,1
413,4,0,1,4,2,2,14,3,5,3,7,4,5,7,0,0,3,2,1,1,1,2,3,2,5,3,0,2,5,1
64,2,0,1,4,0,0,17,3,5,3,9,6,5,0,0,3,3,4,8,1,1,2,2,1,3,2,0,2,5,9
496,6,3,1,4,0,3,7,3,1,2,9,2,1,7,0,0,3,2,8,2,2,2,0,1,2,2,2,2,5,10
496,6,3,1,4,0,0,13,3,2,3,2,2,5,7,0,0,3,2,8,2,2,2,0,1,0,2,7,2,5,15
440,1,1,1,4,0,0,5,3,2,3,7,2,5,5,0,0,0,2,1,1,1,5,3,2,5,3,0,2,5,10
378,0,1,1,4,0,1,8,3,5,3,9,2,5,5,0,0,3,2,1,1,1,2,2,0,3,2,0,2,6,3
657,3,3,1,2,0,0,4,3,1,3,7,4,5,7,4,3,0,4,8,2,1,2,3,2,5,3,0,2,5,10
657,3,0,1,4,0,0,5,3,1,3,9,4,5,7,0,3,0,4,8,2,1,2,0,0,1,1,0,2,5,10
736,6,0,1,1,0,3,6,3,1,3,9,2,5,1,0,0,0,2,8,1,3,9,0,1,0,2,0,2,5,10
736,6,0,1,4,0,3,0,3,2,2,7,2,5,1,5,0,0,2,2,1,3,2,3,2,5,3,0,2,5,1
736,6,0,1,1,0,3,0,4,6,3,7,2,5,1,0,0,0,2,8,1,3,2,0,1,1,2,0,2,5,10
874,6,1,1,4,0,3,0,3,5,2,7,4,5,1,0,3,0,4,2,2,1,1,0,1,1,2,7,5,5,12
874,6,4,0,4,0,0,14,3,5,2,7,0,5,1,0,3,0,4,8,2,1,3,0,1,0,2,0,2,5,0
1043,1,2,1,4,0,2,17,3,5,3,9,2,5,1,2,0,3,2,8,2,1,1,3,2,5,3,0,2,5,9
1043,1,0,1,2,2,1,11,3,1,3,1,4,5,1,0,0,3,2,2,2,1,5,0,1,0,2,3,2,5,3
1047,6,4,1,4,0,1,11,3,6,3,7,7,5,7,0,3,3,4,8,2,1,2,3,2,5,3,0,2,5,0
1047,6,1,2,4,0,2,14,3,6,3,6,4,5,7,0,3,3,4,8,2,1,2,0,0,0,2,7,5,5,11
232,3,1,1,4,0,2,0,4,6,3,7,4,5,7,0,0,3,2,2,3,2,2,3,2,5,3,6,2,5,10
232,3,2,1,4,0,1,2,3,5,3,6,4,5,7,0,0,3,2,2,3,2,7,0,1,4,2,0,2,5,10
232,3,1,1,2,0,3,0,3,5,3,6,1,5,7,0,0,3,2,8,3,2,1,3,2,5,3,7,5,5,17
848,2,0,1,1,0,2,5,3,5,3,6,4,5,0,0,0,0,2,8,2,2,2,0,1,0,2,0,2,5,10
848,2,2,1,4,0,3,0,3,5,2,7,4,5,0,0,0,0,2,8,2,2,2,3,2,5,3,2,2,5,6
803,4,0,1,6,0,1,10,0,5,3,7,0,5,7,0,0,0,2,8,1,2,2,3,2,5,3,2,2,5,9
803,4,0,1,4,0,1,13,3,5,2,6,3,5,7,0,0,0,2,8,1,2,7,0,1,0,2,3,2,5,11
535,5,4,0,2,0,1,0,3,5,3,9,7,5,1,0,3,0,3,8,2,1,2,2,1,4,2,0,2,5,0
535,5,3,1,4,0,0,10,0,1,3,1,4,5,1,0,3,0,3,8,2,1,8,0,1,1,2,0,2,5,0
231,0,2,1,2,0,2,17,3,0,2,7,7,5,1,0,0,3,2,8,1,1,5,3,2,5,3,0,2,5,7
961,4,0,1,1,0,1,5,3,3,2,9,7,5,0,0,3,3,4,8,2,3,2,1,0,0,2,7,5,5,10
961,4,0,1,4,0,0,5,3,5,2,7,7,5,0,0,3,3,4,8,2,3,7,3,2,5,3,7,5,5,1
961,4,2,1,1,0,0,9,3,5,3,7,7,5,0,0,3,3,4,8,2,3,2,0,1,4,2,0,2,5,1
630,5,1,1,2,0,5,5,3,2,3,7,1,5,1,0,3,0,4,8,1,1,2,3,2,5,3,2,2,5,9
387,5,2,1,4,2,2,5,3,5,2,7,2,5,1,2,3,3,4,8,3,1,7,0,1,0,2,0,2,5,2
387,5,3,1,4,0,0,9,3,1,2,7,7,5,1,0,3,3,4,8,3,1,2,3,2,5,3,7,5,5,0
387,5,4,1,4,0,1,11,3,5,2,12,4,5,1,0,3,3,4,8,3,1,12,0,1,1,2,0,2,5,1
36,2,0,1,4,0,2,0,3,6,2,6,2,5,7,0,0,0,2,8,1,3,2,3,2,5,3,0,2,5,10
36,2,0,1,7,4,6,8,3,5,2,6,2,5,7,0,0,0,2,8,1,3,2,0,1,0,2,1,2,5,1
36,2,0,1,7,4,6,14,3,2,2,6,2,5,7,0,0,0,2,8,1,3,2,0,0,1,2,7,5,5,1
506,1,0,1,4,0,1,7,3,5,2,12,6,5,1,0,0,0,2,2,2,2,2,3,2,5,3,4,2,5,10
506,1,0,1,4,0,3,17,0,6,2,12,4,5,1,0,0,0,2,8,2,2,1,0,1,0,2,0,2,5,1
506,1,1,1,4,2,3,0,3,6,2,6,2,5,1,0,0,0,2,1,2,2,2,2,1,1,2,3,2,6,3
982,5,1,1,7,4,6,14,3,6,2,6,2,5,1,0,0,3,2,8,2,1,2,2,1,0,2,3,2,5,3
982,5,1,1,1,2,3,8,0,3,2,12,2,5,1,0,0,3,2,2,2,1,2,0,1,2,2,0,2,5,1
502,1,0,2,7,4,6,5,3,0,2,14,2,5,0,2,0,0,2,8,2,3,7,3,2,5,3,7,5,5,17
502,1,0,1,4,2,2,0,3,3,2,7,2,5,0,0,0,0,2,8,2,3,9,3,2,5,3,0,2,5,1
502,1,1,1,4,2,3,17,3,4,2,7,4,5,0,0,0,0,2,8,2,3,2,0,0,0,1,0,2,5,9
7,2,0,1,2,2,3,5,3,3,2,7,2,5,1,0,0,0,2,8,3,3,2,3,2,5,3,3,2,5,10
7,2,0,1,7,4,6,5,3,5,2,9,4,5,1,0,0,0,2,8,3,3,2,0,1,0,2,0,2,5,17
7,2,1,1,1,0,2,5,0,0,2,7,4,5,1,0,0,0,2,6,3,3,2,3,2,5,3,7,2,5,3
7,2,2,1,1,2,3,8,3,0,2,7,4,5,1,0,0,0,2,2,3,3,1,0,1,1,2,0,2,5,1
7,2,2,1,4,2,4,8,3,6,2,4,4,5,1,0,0,0,2,8,3,3,2,2,1,4,2,7,5,5,2
7,2,4,1,4,2,1,0,3,6,2,1,4,5,1,0,0,0,2,2,3,3,2,0,1,0,2,0,2,5,0
980,6,1,1,4,2,1,7,3,3,2,2,2,5,7,3,3,3,5,8,2,2,2,3,2,5,3,7,5,5,3
980,6,1,1,2,2,2,17,3,6,3,6,2,5,7,0,3,3,5,8,2,2,2,0,1,4,2,3,3,5,10
980,6,1,1,4,2,6,0,3,6,3,7,2,5,7,0,3,3,5,8,2,2,2,1,0,0,2,0,2,5,9
464,1,0,1,7,2,4,6,3,6,3,6,4,5,7,0,3,0,5,8,2,1,2,3,2,5,3,0,2,5,11
464,1,1,1,1,2,3,0,3,6,3,6,2,5,7,0,3,0,5,8,2,1,2,1,1,0,1,2,2,5,9
806,2,4,0,1,2,4,0,3,6,3,7,2,5,1,0,0,0,2,2,1,2,2,2,1,3,2,7,5,5,1
806,2,4,0,4,2,2,9,3,3,3,9,4,5,1,0,0,0,2,8,1,2,2,0,1,0,2,7,5,5,10
195,2,1,1,4,2,2,3,3,3,3,6,7,7,7,0,3,3,2,2,3,5,2,3,2,5,3,2,2,5,6
195,2,1,1,7,2,6,17,3,3,2,9,7,5,7,0,3,3,2,8,3,5,7,3,2,5,3,0,2,5,1
195,2,1,1,4,0,0,0,4,6,3,12,2,5,7,0,3,3,2,8,3,5,2,2,0,1,2,0,2,5,3
195,2,1,1,2,2,2,11,3,3,2,6,2,2,7,0,3,3,2,8,3,5,9,3,2,5,3,7,5,5,4
195,2,1,1,4,0,2,8,3,2,2,7,7,5,7,0,3,3,2,8,3,5,2,0,1,0,1,0,2,5,1
195,2,1,1,4,0,2,5,3,3,2,7,4,5,7,0,3,3,2,8,3,5,2,0,1,0,2,7,5,5,1
195,2,2,1,4,0,2,0,3,3,2,2,7,5,7,0,3,3,2,8,3,5,2,0,0,3,2,0,2,5,3
731,2,0,1,4,0,3,10,3,6,2,6,2,5,1,0,0,0,2,8,2,1,2,0,1,1,2,0,2,5,0
